ProductName,ProductID,OriginalPrice,SalePrice,ProductURL,Case,Dial,Strap,Movement,WaterResistant,img_url_1,img_url_2,img_url_3,img_url_4,img_url_5
Casio G-Shock,No:GA710GB-1A,"HKD 1,340","HKD 1,005",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-900336/cm-0/d-0,Diameter       53 mm       Thickness       18.4 mm       Shape       Round       Glass       Mineral Glass,Color       Gold,Color       Black       Width               Material       PU,Quartz,20 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/201907/5463304812227667194.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio G-Shock,No:GN1000RG-1A,"HKD 2,390","HKD 1,195",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-902285/cm-0/d-0,Diameter 50.5 mm Thickness 15.9 mm Shape Round Glass Mineral Glass,Color Black,Color Black Width Material PU,Quartz,20 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/201912/5347771176299317071.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,No:BGA250-1A2,HKD 878,HKD 570,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-905001/cm-0/d-0,Diameter       45.1 mm       Thickness       13.3 mm       Shape       Round       Glass       Mineral Glass,Color       Multi Color,Color       Black       Width               Material       PU,Quartz,10 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202005/5651919552000263398.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,No:BGA240-4A,HKD 930,HKD 500,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-901665/cm-0/d-0,Diameter 46.4 mm Thickness 15.3 mm Shape Round Glass Mineral Glass,Color Pink,Color Pink Width Material PU,,10 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/201912/5716314360360911892.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio G-Shock,No:GA700AR-1A,"HKD 1,010",HKD 757,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-904472/cm-0/d-0,Diameter 53 mm Thickness 15.5 mm Shape Round Glass Mineral Glass,Color,Color Width Material Resin,,20 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202002/5307982342798775465.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio G-Shock,No:GMAS130-2A,"HKD 1,280",HKD 960,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-905669/cm-0/d-0,Diameter 49 mm Thickness 15.5 mm Shape Round Glass Mineral Glass,Color Light Green,Color Light Green Width Material PU,Quartz,20 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202006/5472009303419029112.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio G-Shock,No:GWA1100-1A,"HKD 5,490","HKD 3,019",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-904957/cm-0/d-0,Diameter 48.4 mm Thickness 17.3 mm Shape Round Glass Mineral Glass,Color Black,Color Black Width Material PU,Solar,20 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202011/4838100673473306391.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio G-Shock,No:GWA1000FC-1A4,"HKD 4,980","HKD 2,490",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-905061/cm-0/d-0,Diameter       54.1 mm       Thickness       16.4 mm       Shape       Round       Glass       Mineral Glass,Color       Black,Color       Black       Width               Material       PU,Solar,20 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/202005/5588615340254985542.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio G-Shock,No:GWN1000B-1B,"HKD 4,090","HKD 3,067",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-905691/cm-0/d-0,Diameter 55.8 mm Thickness 16.2 mm Shape Round Glass Mineral Glass,Color Black,Color Black Width Material PU,Solar,20 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/202006/4811302964811493365.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio G-Shock,No:GSTB200B-1A,"HKD 2,780","HKD 2,085",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-900288/cm-0/d-0,Diameter 49 mm Thickness 14.5 mm Shape Round Glass Mineral Glass,Color Black,Color Black Width Material PU,Quartz,20 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/201907/5248826892815118444.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio G-Shock,No:G100CU-7A,HKD 950,HKD 522,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-900285/cm-0/d-0,Diameter 49.6 mm Thickness 15.7 mm Shape Round Glass Mineral Glass,Color Light Grey,Color White Width Material PU,Quartz,20 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/201907/4658820964812150118.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio G-Shock,No:GAX100MSA-2A,"HKD 1,420",HKD 781,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-902017/cm-0/d-0,Diameter 55 mm Thickness 16.9 mm Shape Round Glass Mineral Glass,Color Black,Color Blue Width Material PU,Quartz,20 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/201911/5252639355527301832.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,No:BGS100-7A2,"HKD 1,130",HKD 565,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-900934/cm-0/d-0,Diameter 45.2 mm Thickness 13.3 mm Shape Round Glass Mineral Glass,Color White,Color White Width Material PU,Quartz,10 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/201908/5691514553610458476.png_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,No:BGS100RT-1A,"HKD 1,130",HKD 847,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-905638/cm-0/d-0,Diameter 45.2 mm Thickness 13.3 mm Shape Round Glass Mineral Glass,Color Multi Color,Color Pink & Black Width Material PU,Quartz,10 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202006/4968948710697021542.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,No:BGA225G-1A,"HKD 1,380",HKD 690,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-902000/cm-0/d-0,Diameter 47 mm Thickness 15.1 mm Shape Round Glass Mineral Glass,Color Black,Color Black Width Material PU,Quartz,,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/201911/5245728650647009523.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,No:BA110PP-2A,"HKD 1,190",HKD 773,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-902254/cm-0/d-0,Diameter 43.4 mm Thickness 15.8 mm Shape Round Glass Mineral Glass,Color Blue,Color Width Material PU,,10 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/201912/5678983107475170909.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio G-Shock,No:GAX100MB-3A,"HKD 1,430",HKD 715,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-904952/cm-0/d-0,Diameter 55 mm Thickness 16.9 mm Shape Round Glass Mineral Glass,Color Black,Color Green Width Material PU,Quartz,20 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/202005/4967717084812680542.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio G-Shock,No:GA710B-1A4,"HKD 1,160",HKD 870,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-904476/cm-0/d-0,Diameter 53 mm Thickness 16.1 mm Shape Round Glass Mineral Glass,Color,Color Width Material Resin,,20 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202002/4834507628505735876.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,No:BSAB100MF-7A,"HKD 1,120",HKD 728,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-905646/cm-0/d-0,Diameter 49.6 mm  Thickness 12.6 mm Shape Round Glass Mineral Glass,Color Rose Gold,Color White Width Material PU,Quartz,10 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202006/5450320326190648393.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,No:BGD570TH-1,HKD 790,HKD 592,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-904449/cm-0/d-0,Diameter 43 mm Thickness 13 mm Shape Round Glass Mineral Glass,Color,Color Width Material Resin,,20 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/202002/5687971677828034134.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio G-Shock,No:GA700MMC-1A,"HKD 1,190",HKD 892,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-900337/cm-0/d-0,Diameter 53 mm Thickness 18.4 mm Shape Round Glass Mineral Glass,Color Rose Gold,Color Black Width Material PU,Quartz,20 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/201907/4740740871559275507.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Protrek,No:PRW3100-1,"HKD 2,750","HKD 1,787",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-907286/cm-0/d-0,Diameter 56 mm Thickness 12 mm Shape Round Glass,Color,Color Black Width Material PU,Solar,10 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202102/5359432814656729597.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,No:BGA225G-2A,"HKD 1,380",HKD 690,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-901920/cm-0/d-0,Diameter 46.9 mm Thickness 15.1 mm Shape Round Glass Mineral Glass,Color Navy,Color Navy Width Material PU,Quartz,20 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/201911/5133817819278143872.jpg_700x650.ashx,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202010/5547643760319494100.jpg_700x650.ashx,N\A,N\A,N\A
Casio G-Shock,No:GAS100B-1A2,"HKD 1,330",HKD 864,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-905661/cm-0/d-0,Diameter 55.1 mm Thickness 16.7 mm Shape Round Glass Mineral Glass,Color Black,Color Black Width Material PU,Solar,20 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202006/4726812840663262237.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio G-Shock,No:GSTS330L-1A,"HKD 2,410","HKD 1,807",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-900304/cm-0/d-0,Diameter 49 mm Thickness 16.1 mm Shape Round Glass Mineral Glass,Color Black,Color Black Width Material Calf Leather,Quartz,20 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/201907/5264259328622577928.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Sheen,No:SHE3048PG-4B,"HKD 1,320",HKD 924,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-904977/cm-0/d-0,Diameter 41 mm Thickness 8.4 mm Shape Round Glass Mineral Glass,Color Rose Gold,Color Rose Gold Width Material Stainless Steel,Quartz,5 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202005/5293236233934107587.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,No:BGS100-1A,"HKD 1,130",HKD 678,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-904988/cm-0/d-0,Diameter       45.2 mm       Thickness       13.3 mm       Shape       Round       Glass       Mineral Glass,Color       Black,Color       Black       Width               Material       PU,Quartz,10 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202005/5752738346856672555.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio G-Shock,No:GA500WG-7A,"HKD 1,330",HKD 665,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-901674/cm-0/d-0,Diameter 57.6 mm Thickness 17.1 mm Shape Round Glass Mineral Glass,Color Multi Color,Color White Width Material PU,Quartz,20 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/201912/4661801439725197823.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,No:BA110LP-4A,"HKD 1,390",HKD 695,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-901993/cm-0/d-0,Diameter 43 mm Thickness 15.8 mm Shape Round Glass Mineral Glass,Color Pink,Color Pink Width Material PU,Quartz,10 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/201911/4917714285913679715.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio G-Shock,No:DW5600THB-7,HKD 898,HKD 673,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-904453/cm-0/d-0,Diameter 43 mm Thickness 15.8 mm Shape Square Glass Mineral Glass,Color,Color Width Material Resin,,20 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/202002/4624104645256973268.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio G-Shock,No:DW5700THB-7,HKD 880,HKD 660,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-904457/cm-0/d-0,Diameter 45 mm Thickness 15.8 mm Shape Round Glass Mineral Glass,Color,Color Width Material Resin,,20 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/202002/4864342270609206487.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Sheen,No:SHE4034PG-7A,"HKD 1,720","HKD 1,118",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-907313/cm-0/d-0,Diameter 36.5 mm Thickness 7.1 mm Shape Round Glass Mineral Glass,Color,Color Rose Gold Width Material Stainless Steel,Quartz,5 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/202102/4876876791282731402.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,No:BA110CA-4A,"HKD 1,190",HKD 773,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-905623/cm-0/d-0,Diameter 46.3 mm Thickness 15.8 mm Shape Round Glass Mineral Glass,Color Multi Color,Color Pink Width Material PU,Quartz,10 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202006/5602632712225213198.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio G-Shock,No:GAX100A-7A,"HKD 1,190",HKD 773,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-904481/cm-0/d-0,Diameter 51 mm Thickness 16.9 mm Shape Round Glass Mineral Glass,Color,Color Width Material Resin,,20 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/202002/5759227347526075338.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio G-Shock,No:GMAS130VC-4A,"HKD 1,280",HKD 832,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-904221/cm-0/d-0,Diameter       49 mm       Thickness       15.5 mm       Shape       Round       Glass       Mineral Glass,Color       Orange,Color       Orange       Width               Material       PU,Quartz,20 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/202001/5687785420729775836.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio G-Shock,No:DW5600THC-1,HKD 960,HKD 720,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-904454/cm-0/d-0,Diameter 43 mm Thickness 15.8 mm Shape Square Glass Mineral Glass,Color,Color Width Material Resin,,20 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202002/5548172852797155718.jpg_700x650.ashx,N\A,N\A,N\A,N\A
