ProductName,ProductID,OriginalPrice,SalePrice,ProductURL,Case,Dial,Strap,Movement,WaterResistant,img_url_1,img_url_2,img_url_3,img_url_4,img_url_5
Casio G-Shock,No:GMAS130VC-8A,"HKD 1,280",HKD 640,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-902021/cm-0/d-0,Diameter 45.9 mm Thickness Shape Round Glass Mineral Glass,Color Light Grey,Color Light Grey Width Material PU,Quartz,20 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/201911/5202609683178240272.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Seiko Sportura,No:SSC479P1,"HKD 4,580","HKD 1,632",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-904368/cm-0/d-0,Diameter 44.2 mm Thickness 11.9 mm Shape Round Glass Sapphire Glass,Color Black,Color Silver Width Material Stainless Steel,Solar,10 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202001/5597397927419625788.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Seiko Sportura,No:SSC483P1,"HKD 4,420","HKD 1,768",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-904369/cm-0/d-0,Diameter 44.2 mm Thickness 11.9 mm Shape Round Glass Sapphire Glass,Color Black,Color Black Width Material Leather,Solar,10 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/202001/5031713843217274997.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Citizen Mechanical,No:NJ0121-89L,"HKD 2,280","HKD 1,824",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-907097/cm-0/d-0,Diameter       43 mm       Thickness       12.4 mm       Shape       Round       Glass       Mineral Glass,Color       Blue,Color       Silver       Width               Material       Stainless Steel,Automatic,10 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202012/5271482471311039257.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Citizen Mechanical,No:NJ0125-11E,"HKD 2,280","HKD 1,824",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-907098/cm-0/d-0,Diameter       43 mm       Thickness       12.4 mm       Shape       Round       Glass       Mineral Glass,Color       Black,Color       Black       Width               Material       PU,Automatic,10 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/202012/5473818823061754048.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Citizen Mechanical,No:NJ0129-87X,"HKD 2,280","HKD 1,824",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-907096/cm-0/d-0,Diameter       43 mm       Thickness       12.4 mm       Shape       Round       Glass       Mineral Glass,Color       Green,Color       Silver       Width               Material       Stainless Steel,Automatic,10 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202012/4670102484709743296.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Citizen Mechanical,No:NY0118-11A,"HKD 2,880","HKD 2,304",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-906395/cm-0/d-0,Diameter       44 mm       Thickness       13.1 mm       Shape       Round       Glass       Crystal Glass,Color       White,Color       Black       Width               Material       Rubber,Automatic,20 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/202009/4958980394135523179.jpg_700x650.ashx,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202009/4971866368875096245.jpg_700x650.ashx,N\A,N\A,N\A
Citizen Promaster,No:NY0119-19X,"HKD 3,380","HKD 2,704",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-906355/cm-0/d-0,Diameter       44 mm       Thickness       13.1 mm       Shape       Round       Glass       Crystal Glass,Color       Green,Color       Black       Width               Material       Rubber,Automatic,20 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/202008/5644465954310174815.jpg_700x650.ashx,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202008/5538580531152620389.jpg_700x650.ashx,N\A,N\A,N\A
Citizen Promaster,No:JR4065-09E,"HKD 4,000","HKD 3,200",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-906891/cm-0/d-0,Diameter       44 mm       Thickness       14.3 mm       Shape       Round       Glass       Crystal Glass,Color       Black,Color       Black       Width               Material       Rubber,Eco-Drive,20 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202011/4761169777218997558.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio G-Shock,No:DW5600LS-2,HKD 880,HKD 704,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-905206/cm-0/d-0,Diameter 48.9 × 42.8 mm Thickness 13.4 mm Shape Rectangle Glass Mineral Glass,Color Green,Color Blue Width Material PU,Quartz,20 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/202006/4762381530425165953.jpg_700x650.ashx,N\A,N\A,N\A,N\A
