ProductName,ProductID,OriginalPrice,SalePrice,ProductURL,Case,Dial,Strap,Movement,WaterResistant,img_url_1,img_url_2,img_url_3,img_url_4,img_url_5
Casio G-Shock,DW5600DE-2,"HKD 1,090",HKD 545,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-902002/cm-0/d-0,Diameter 48.9 mm Thickness 13.4 mm Shape Round Glass Mineral Glass,Color,Color Blue Width Material PU,Quartz,20 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/201911/4962401186870688737.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,BGA225G-1A,"HKD 1,380",HKD 690,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-902000/cm-0/d-0,Diameter 47 mm Thickness 15.1 mm Shape Round Glass Mineral Glass,Color Black,Color Black Width Material PU,Quartz,,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/201911/5245728650647009523.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,BGA220G-7A,"HKD 1,380",HKD 690,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-901999/cm-0/d-0,Diameter 47 mm Thickness 15.1 mm Shape Round Glass Mineral Glass,Color White,Color White Width Material PU,Quartz,20 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/201911/5671811043000234275.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,BA110PP-8A,"HKD 1,190",HKD 595,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-901994/cm-0/d-0,Diameter 43 mm Thickness 15.8 mm Shape Round Glass Mineral Glass,Color Grey,Color Grey Width Material PU,Quartz,10 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/202010/4789922466856706030.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,BA110LP-4A,"HKD 1,390",HKD 695,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-901993/cm-0/d-0,Diameter 43 mm Thickness 15.8 mm Shape Round Glass Mineral Glass,Color Pink,Color Pink Width Material PU,Quartz,10 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/201911/4917714285913679715.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio G-Shock,GAX100MB-4A,"HKD 1,430",HKD 786,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-901922/cm-0/d-0,Diameter 55 mm Thickness 16.9 mm Shape Round Glass Mineral Glass,Color,Color Red Width Material PU,,20 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/202011/5487189214310959418.JPG_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,BGA225G-2A,"HKD 1,380",HKD 690,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-901920/cm-0/d-0,Diameter 46.9 mm Thickness 15.1 mm Shape Round Glass Mineral Glass,Color Navy,Color Navy Width Material PU,Quartz,20 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/201911/5133817819278143872.jpg_700x650.ashx,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202010/5547643760319494100.jpg_700x650.ashx,N\A,N\A,N\A
Casio Sports,LA680WGA-9C,HKD 488,HKD 292,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-901686/cm-0/d-0,Diameter 33.5 mm Thickness 8.6 mm Shape Glass,Color,Color Gold Width Material Stainless Steel,Quartz,,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/201910/5066413528141630112.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio G-Shock,GA500WG-7A,"HKD 1,330",HKD 665,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-901674/cm-0/d-0,Diameter 57.6 mm Thickness 17.1 mm Shape Round Glass Mineral Glass,Color Multi Color,Color White Width Material PU,Quartz,20 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/201912/4661801439725197823.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Casio Baby-G,BGD560CU-9,HKD 790,HKD 355,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-901670/cm-0/d-0,Diameter 44.7 mm Thickness 12.5 mm Shape Round Glass Mineral Glass,Color,Color Yellow Width Material PU,Quartz,20 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/201910/5372972649198999670.jpg_700x650.ashx,N\A,N\A,N\A,N\A
