ProductName,ProductID,OriginalPrice,SalePrice,ProductURL,Case,Dial,Strap,Movement,WaterResistant,img_url_1,img_url_2,img_url_3,img_url_4,img_url_5
Luminox Scott Cassell Deep Dive,XS.1555,"HKD 5,950","HKD 4,760",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-905125/cm-0/d-0,Diameter 45 mm Thickness 15 mm Shape Round Glass Sapphire Glass,Color Black,Color Black Width Material Rubber,Quartz,30 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202006/5154110146271202153.jpg_700x650.ashx,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202006/5240461565509832974.jpg_700x650.ashx,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/202006/5306448329140447090.jpg_700x650.ashx,N\A,N\A
Luminox Scott Cassell Deep Dive,XS.1551,"HKD 5,950","HKD 4,760",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-905123/cm-0/d-0,Diameter 45 mm Thickness 15 mm Shape Round Glass Sapphire Glass,Color Black,Color Black Width Material Rubber,Quartz,30 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202006/5515892674371132103.jpg_700x650.ashx,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/202006/5366269649412118209.jpg_700x650.ashx,N\A,N\A,N\A
Seiko Prospex,SRPE09K1,"HKD 3,980","HKD 3,184",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-904798/cm-0/d-0,Diameter 42.4 mm Thickness 13.4 mm Shape Round Glass Hardlex Crystal,Color Blue,Color Silver Width Material Stainless Steel,Mechanical (4R36),20 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202005/4642045828846224274.png_700x650.ashx,N\A,N\A,N\A,N\A
Seiko Prospex,SRP773K1,"HKD 3,480","HKD 2,505",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-904793/cm-0/d-0,Diameter 45 mm Thickness 13.4 mm Shape Round Glass Hardlex Crystal,Color Black,Color Silver Width Material Stainless Steel,Mechanical (4R36),20 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/202005/5583888650231578744.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Seiko Prospex,SLA039J1,"HKD 54,800",N\A,https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-904611/cm-0/d-0,Diameter 44.8 mm Thickness 15.7 mm Shape Round Glass Sapphire Glass,Color Blue,Color Blue Width Material Silicone,Automatic (8L55),30 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/202003/4723395619919589117.jpg_700x650.ashx,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/202003/5332272138745302271.jpg_700x650.ashx,N\A,N\A,N\A
Citizen Promaster,NY0091-83E,"HKD 3,250","HKD 2,600",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-902379/cm-0/d-0,Diameter 42 mm Thickness 12.6 mm Shape Round Glass Mineral Glass,Color Black,Color Silver Width 20 mm Material Stainless Steel,Mechanical,20 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/201912/4929004247086502794.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Citizen Promaster,NY0098-84E,"HKD 3,250","HKD 2,600",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-902376/cm-0/d-0,Diameter 42 mm Thickness 12.6 mm Shape Round Glass Mineral Glass,Color Black,Color Silver Width 20 mm Material Stainless Steel,Mechanical,20 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/201912/4653007211526361049.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Citizen Promaster,NY0080-12E,"HKD 2,400","HKD 1,920",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-902375/cm-0/d-0,Diameter 42 mm Thickness 12.6 mm Shape Round Glass Mineral Glass,Color Black,Color Black Width 20 mm Material Silicon,Mechanical,20 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/201912/4674240478697815476.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Citizen Promaster,NY0088-11E,"HKD 2,400","HKD 1,920",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-902374/cm-0/d-0,Diameter 42 mm Thickness 12.6 mm Shape Round Glass Mineral Glass,Color Black,Color Black Width 20 mm Material Silicon,Mechanical,20 ATM,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/201912/4711268892577756094.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Citizen Promaster,NY0081-10L,"HKD 2,400","HKD 1,920",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-902373/cm-0/d-0,Diameter 42 mm Thickness 12.6 mm Shape Round Glass Mineral Glass,Color Blue,Color Black Width 20 mm Material Silicon,Mechanical,20 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/201912/4948993051916435304.jpg_700x650.ashx,N\A,N\A,N\A,N\A
Citizen Promaster,BN2036-14E,"HKD 5,400","HKD 4,320",https://www.citychain.com.hk/en/Product/EshopDetail/class-0/product-902360/cm-0/d-0,Diameter 46.1 mm Thickness 16.4 mm Shape Round Glass,Color Black,Color Black Width Material Stainless Steel,Solar,20 ATM,https://citychainf01.easesales.com/upload/3F944AB2E078F2BA/201907/5395290893491158575.jpg_700x650.ashx,https://citychainf02.easesales.com/upload/3F944AB2E078F2BA/201907/4898632160654120988.jpg_700x650.ashx,N\A,N\A,N\A
